fighterId,espnId
8a1f3b5c526cd6e6,4426312
8a59d346dc976a10,2354193
8a70ceb3edbe757b,2616900
8abac218746e04ca,4355731
8abf70f79e9e27c2,2511420
8adcbd525fab8d9b,3039886
8b260672a21d1fd6,2517103
8b69839f3555a67b,2335491
8bbc0cfc01bc1ba1,2965162
8bdac25ce0bb874d,2563796
8be158ca1e5ea6a0,4339149
8c0580d4fff106c1,3026011
8c169fbe1ac33637,4419434
8c39367b53eadf8a,4715407
8c3f3c43c8ceb778,2501370
8c57c7b8c3bab0eb,4417235
8c822811eedc11ad,3949547
8c8c92a12621d7e0,2504262
8cad40a75e5c97f5,3112018
8d03ce87ca14e778,3933168
8d20d76af3f213ce,4783385
8d49545dadf9b919,2555778
8dc46e9a7895ce1a,2557321
8e1f36476ef02a6a,3022348
8e382b585a92affe,3924096
8e5bfd4e82352340,2526824
8e5d953bdb9ae5e7,4700617
8e893f269d5696b2,2512090
8e8e4487c621aa1c,3009737
8eb046f83e82bf26,4406574
8f2939f5fd9cca1e,2354141
8f2d9ee27f206f1f,2335830
8f4eeaf7a0df7c1a,3127951
8f5c8850b2484173,3082807
8f6a18831a120817,2486970
8fa2b06572365321,2501922
8fc9ae9c7527dfcb,3099070
8fd808923cffff82,3074464
9014c02eff8b3d62,4695736
901cddcbfa079097,2504562
902ec2cc48c8ae8a,3955577
90da09db03e41748,4289873
90e0985df05e51bc,3119811
91181b29be041f1c,2951465
91186547a7f3f758,2335488
9123c54d0a2b72dd,3103207
917e53fa0adea0d3,2354086
918d9d89d4d52acc,2556802
918db42c3637916f,2501723
91acd6910b802a9e,2335670
91d73ee59347ac16,2335712
91dac5e69e28d5b5,3104720
92437c6775b3f7d1,2970798
92a9aa9c93192871,2504168
92b62174c175ce19,3026131
92fa1401b7927da3,2988175
934de214814b8ff4,2354284
93892752c5fc23ca,2487840
93b62c5f2ba18e51,3154766
93b9496275bbbf80,2354554
93ce4ac89e3d7652,2335799
94070f6544c4b2a5,2557323
94426bb170c88115,4289274
94508d80e1f885fc,3003518
94527830000ab715,2503659
94609dd91731d428,2556809
947eccadb72f4f6f,2431263
952f6fa06f25a0ec,2479914
9560ff14eb3129f7,3957071
9583662df31d943f,2335803
96428b9e9bd048ea,2546733
9673a497a9da119a,4227055
96c336b463e0662c,3092342
971246648e162f0d,4354421
97a8f39186f489db,2499819
97cf1a2c7c5e7889,3023804
980b4e712489098e,2354052
981ab7a0576f76a0,2354560
98215d037be5bcb7,4085155
98a6b2361045898f,3953367
98c23cb6da5b3352,2335844
98ec9f385cca47fc,2614929
98f6da59d765ec94,2503056
990bd63726a577f8,2500002
993d385f5a475375,3001948
99bd51917728c25d,3931156
99bd87a300079ed9,2504556
99c7610aa74995d3,3025283
99dd0147dc4ef80c,2500816
99df7d0a2a08a8a8,2506250
9a2d3567abc02e34,3082804
9a967e8e43dcef63,2557324
9abc648e76c4493a,4076472
9ada30894bf04e19,4601431
9b198c73e3d0d289,2615259
9b1e3fb4f8cbd5b7,3044563
9b68bf67c5695185,2505263
9b74de674c355425,2335736
9b75954db8db2a08,3161676
9b7694d064a8a0ad,2998786
9ba2226646046b63,3027601
9bcf8603ceb25680,2335818
9be6020024133293,3968304
9c42a0de8e012870,3965432
9c44f290f5726d95,4070700
9c65736747ca92ec,2500425
9c669abd35b2522f,2500661
9c907996820d2d69,3003458
9ca265dfe8323db3,2335791
9ccdd2ce45903f34,2500320
9ccf8371fd80d45d,4010677
9cdd2da1a9104a0b,4334306
9ce6d5a03af801b7,3897436
9cfbfae5fa1fdd93,4411885
9d19d9e4aa2662e8,3026267
9d62c2d8ee151f08,3309918
9d83f6da776ff7d6,4300149
9ddfb3369a3b0394,2505274
9dedfdd91070ddd8,4374740
9deff9e3e8d94d47,2559935
9e50097a89442158,3960470
9e8f6c728eb01124,3022345
9e92e1ca498d7244,4880596
9eb069062a0cfc13,3130180
9edf2c9082cc2cd8,4899729
9fa3bd637edd9aa2,2335448
9fd1f08dd4aec14a,2951146
9fe7af8b3fbe00a0,4038105
9fe85152f351e737,2335819
a00ec21cfbba17b6,2966232
a01a62132460a98d,4408375
a01e84abefd85ec0,2526109
a08d909a5be6f410,2335644
a08ddd04eaffd81d,4426285
a0b91014e9d16a76,2512949
a0c139b34f11421a,2487735
a0e6753c42698f13,4372245
a0e75f4a13eb73f1,3923484
a0f0004aadf10b71,2560746
a149d6bc670cdb60,2335798
a17322f99ddfd8e9,2559785
a20d7dfaba74c067,2497950
a20f234df70f2182,3155846
a220be6d41d6f97d,2501782
a24e080000fa7a35,2558137
a29db9cd4f9ccea5,4702563
a2ccf35a88346a91,4335947
a2ea77e974c5889f,4257695
a331233f597090a5,3111927
a36556bb1565e32d,2960683
a3a542074109b347,4689229
a495f599e787614f,3948876
a4a80dd7336ffd59,4420893
a4e85a58fbce64b2,2514885
a52bc1e62cf0b7c6,4686734
a53d30163304aa6e,3901011
a54a35a670d8e852,2558118
a54fc2d6fc224dc3,2354544
a56607a451e4c70d,2335732
a66395395b5f1394,2503556
a67f5afa8d6a1b80,3887606
a68575214ecad140,4420412
a6cba6bb66c1a8c9,2968419
a6d8bfe9e0c8153b,2431283
a6fd2173d5e2d7f0,2335495
a780d16cf7eed44d,2500721
a7897d200692ab64,2504566
a7d687e6ecb30981,2509241
a7ddae0be8b78147,3034802
a7e3f02fe2b2fe30,4375603
a7f4d0902bb64092,2335458
a8283a4f415e1eb9,2516135
a845f0735bc67405,3089915
a851c35f58199231,4239078
a85998eb79650b2c,2431308
a8aba6fd8a463043,2335823
a8c9d16fe2a14d72,3962508
a8d521d913df4e31,2335826
a8e6a69796280f17,2335475
a8ea84cbe1655f0a,2335703
a8fa0c4e95512806,2500449
a9a314cc77d90b6e,2951437
a9bcf8717dd12532,3017339
a9d6e047ce48ab63,3983543
a9e260472d321361,4835135
aa03a3ca00ac6827,2335256
aa171d55d4b5208f,3900088
aa1952ec0b3dd8e1,2335812
aa5b4eff51bdc7d1,2470338
aa6e591c2a2cdecd,3108778
aa72b0f831d0bfe5,4189320
aa79d5399571068e,2335733
aac5ac38148f0528,2335813
ab2b4ff41d6ebe0f,3155425
ab943cd2c3c17825,2558075
abd2109bc4cb0291,3157945
abd5fb12437eda21,3010042
ac026518a9b4dc0f,4686565
ac40f7e3cbecdda4,2354264
ac70a4f1db1b8c40,2556801
ac7c765882f2c68c,4836482
acb36c908d415c4a,4372196
aceffa19749c4dc0,3083644
ad3041e61896b975,2335821
ad32471f01e7b1a5,2499246
ad3f53c454cbbead,2354241
ae071698e1a3ccd4,3953379
ae58685caf8e4a0d,2354118
ae7fe94f117f98cf,3897005
aebfb84d1f6d2d8c,2537063
aec185309b4843d0,2431357
aed06011bf62237b,2505261
af49a6c491ca22a3,2951378
af5b208e97f5d382,2335487
af65aa688d13eedf,4423876
af9f42e6894047fc,4064883
afaad7d6a581e307,2500921
afe8d5b39ff7fca2,4685887
b05086131c6f5dc5,2335747
b08012bbe542592a,4020435
b0d6a1d8ac3d563d,3040385
b0f316c60f8d3b47,2609398
b12a1d19ee383b7c,2354558
b12fb759e02378de,4375574
b13da0b1a3aed3e7,2537491
b14a68c533f4a4aa,2354126
b18fb36a4aa00093,2556278
b19fc66613dc75b9,2500426
b1a3e0aca758b322,2560056
b1b0729d27936f2f,3172112
b1d19449397541dc,4064692
b1e5bcaad32a3cac,4277049
b23fca14c7b79935,2335746
b26d3e3746fb4024,2447636
b27a1fcb56a3035a,4024732
b2a2da86546ddb19,2615270
b2acebbef8da14ea,2335668
b2e3aca4cd363477,2504552
b2f743746e8dcfa2,2354308
b361180739bed4b0,2354050
b369533a577fa97c,2354046
b3d21b2610dcfaeb,4034282
b406da701c479076,3091107
b4192a975027aab6,3281606
b4537562f88ac582,4283575
b4880ef2f838d4e1,4064999
b4ad3a06ee4d660c,2335516
b4bc2e3353a770b5,2499537
b4c6c904a9ffc5e8,3924442
b4eeac608fc82f88,2504563
b50a426a33da0012,4205093
b51841e7c594090d,2335743
b57edace7b647f07,3020409
b59037262c8fe060,3110849
b5b684eac99ae0a3,2504172
b5da8f7d05e85a55,4276994
b5ea750025697880,2431262
b60c980f79b87ce8,4420423
b63e800c18e011b5,2558101
b6452706b373eea1,3028863
b6850671a008bf9a,2512985
b6b12014698cc345,2501711
b6c4451cb13c9303,2964410
b732b326c362fb62,2354197
b7b84ccd221be298,4277795
b7d524c77c27389b,2335804
b7ffa72aa148599a,2431339
b8592b4a383696cd,2614206
b8a85389d115e35a,4319793
b8bbdeff718dbb7d,4085967
b93c06d09d1c4ac0,3041138
b9437600497350f3,4024714
b959e8c7fd8390d2,2335640
b96619b3acd7d9da,2553021
b96939f2b8d88e82,3945903
b9706f80d005036c,4039865
b997be68943010fc,3111997
b9c03e7a4557e542,3082805
b9f28e7045fdfce7,3075570
ba043b03eb799063,2494741
ba1e6cb3d43f7430,3997109
baa5358456803df8,2951258
bad28b7b34f334de,2473327
baf942f4bcb09894,2499779
bba678d312590087,2501620
bbab3baf66128ae2,4867357
bbc9ab95fa766493,3090895
bbfca6d5c27d9cd8,2555761
bc3ec52ef70fc155,2501670
bc656db347f31e19,2984784
bc711b6dd95c1af6,4410868
bd58d34e39b7b12a,2473720
bdcbb976816fd256,3147329
be5cfd73617a5b1a,2500458
bebb4ae55ac2bf6f,3956305
beecb672a279223e,4221863
bf0e700106d00e55,4020801
bf41b5131545da12,2354204
bf7ad5628363eec9,4046059
bfc2fc38a0e20211,2335789
bffeb123b21c9aad,2559936
c03520b5c88ed6b4,3948572
c0386644627a7ee5,4684237
c03a5022f8439f2a,3096574
c06a9b48d4132c8e,3106310
c06d554ce1713fd3,2986685
c07efc18b231f170,2969823
c0badf3243907e59,4421473
c0d5c0c95c59050b,4565903
c1085e1701b13eca,4684135
c10eb2f12c489f6d,3088841
c11f50e9c1513ce9,2501361
c13042265355a290,4071380
c169545ab0825f44,3908742
c17041f1bb5768d8,3097954
c1a5d3843596df92,2965161
c21a036b4e012f1c,2529520
c21f26bbde777573,3146944
c2299ec916bc7c56,4895362
c2a670b22d2e196f,4426299
c2a7623f398d9bd7,2475132
c32aeb1a59e6272d,4869426
c34e5849184b08c3,2613316
c3bd649a9194e50c,2553018
c3ded6f7155f9ea4,4420801
c451d67c09c55418,2501685
c47df9303d318c67,2335674
c482c8605455a213,4001827
c487223b0289bda9,4336315
c4b6099f0d25f75e,2335824
c4b9296214f4c09c,2447638
c58f51dedb310998,2960681
c5a126ace82a6025,2557518
c61f66d8c3fd5f07,2488905
c62fbc117d57b943,3722422
c670aa48827d6be6,2335726
c68c68efaa5ca6ef,2959422
c6aee362c7a7d482,3960071
c6d8ae3b016d5ad5,2354579
c730a0be691dc081,4375621
c742287ed86a09bc,2989128
c75b99887c8c3f5a,2502010
c76ec2bc3a57666a,2589005
c77a953488e5607d,2960679
c7be22a47a58365a,2996856
c7c39e2fb70248b3,4816062
c7d297714d9ab1a4,3117374
c7d7fda69ec410d3,3939270
c80095f6092271a7,2335531
c8136ab8aa32c974,2335832
c814b4c899793af6,4339488
c849740a3ff51931,2611719
c878270af633eb11,4339150
c945adc22c2bfe8f,2504174
c9587d81e1d33925,4222369
c96518b7f6881004,2501709
c96d9178c9ed9e62,2614020
c9a94278df042f46,4422319
c9bbf1a0285a8076,2354575
c9cf753cfdf77fc2,3093559
ca2efc9d7d523c43,2559762
cad24459b28592ca,4082125
cb139171ed1b69fe,2335675
cb46dface0e28a2c,2335766
cb696ebfb6598724,3031559
cbd3e590a85b18c5,3095666
cbd6f1abf955e628,2505282
cbe79765d44bd172,2354124
cbf1c7ba5408a66f,4068998
cbf5e6f231b55443,3155420
cbf94e4c4af4ff6d,2335769
cbfd1d34356a004c,2412446
cc1a8b4b38b92c6d,4339130
cc300e9aa3063431,2335637
cc351e408bbb7d43,3960440
cc6f9d1e89f3449a,2335783
cc7040fe76f0ef91,3971496
cc84b68f862b466f,2502027
cc8c623cca88f54f,4371001
ccba80d4820ef557,2354539
ccdd90bd1fc7dab6,2487838
cd12227edd3f134b,2500461
cd13728ae1151f46,3994033
cd2c4d30c6e13b47,4379258
cd2e5a390821fb48,4422029
cd3d7e37ff2d679c,3928693
cd7763bcadb5d4c8,3060122
cd7bafbeee1f29a0,2556655
cda1099995b46cc2,4874988
cdadae5363b66eef,4708819
cdb96af67d096b1e,3088232
ce175eaafe867d1f,4473738
ce1e867808ef5fce,4000033
ce47f49e5c386a9c,2354129
ce6065baef021cf3,2354242
ce632027bf2a871b,4217382
cedfdf8d423d500c,2501404
cf1a88371c8cb690,2498056
cf65d56b0755ed3b,3045738
cf946e03ba2e7666,2555540
cf9d24e4bd0cf2ce,2335717
cfb65863d5099327,2335449
d023ae89a2a4a41e,2335828
d05412b513b19621,2989857
d05cb1e8d1b885d8,3136288
d0aaedcf7ccd0b45,4341598
d0c29452d3272603,2335696
d0e1b42d41dab603,4077475
d0f3959b4a9747e6,2447641
d10b35152277cf98,2517353
d156513a19acf856,2559758
d1941565abf50b16,2335718
d1a1314976c50bef,2335691
d1c65d2cf2925ddd,4690541
d1dcd4e96464a53d,2555594
d1e6a6536ee62517,2502409
d1e7fc58d4225cdf,2486967
d247691a6c0e9034,2354087
d25240135aee03e5,4868095
d26934530dc5b248,2335877
d28dee5c705991df,2504951
d29b5c4f22c6357d,2335880
d2b1c1317a39f6c6,2558106
d2bc285ead803db0,3087023
d2d37e8eeb3abc8d,2335699
d317a5e2b3f88c5f,3108775
d31a5546c0e9b213,4426192
d31cbcdd7d69536d,4063667
d343df8ba11f4c4e,3024357
d3c554d6e11fc9d6,3090558
d3df1add9d9a7efb,2560713
d3f5d33d61cd00c9,4418784
d4270315cbcf2569,4687434
d43a048a880efdff,2335513
d468288756ae3982,2335476
d4a31850a7457f1b,3923486
d4c9dcd330403612,2512976
d4f364dd076bb0e2,2447637
d61316139d68dbe3,4394752
d6285cba1d1052e0,3023796
d62bb4d84a7267ba,2558100
d632d156c0549e07,2335762
d661ce4da776fc20,4293517
d66a46de8d705353,3970873
d6c0cdd7e467c440,4329444
d6ead04919a894b1,4420422
d7338bcb141abd2c,4339152
d747eb273a40a920,4070701
d74cba8566291bfa,2335680
d7adfcfdf7c6c1f8,3109134
d7b2c0b53883ee80,2500948
d7c3816669784109,3102702
d7e40dca3ae125be,3977987
d802174b0c0c1f4e,4273399
d8022d5526b1d937,2354211
d80ee110748171ac,4684468
d814f5192e58fb2f,2354221
d81ac739417d7f53,2486942
d897897060f10a3a,2335498
d8c7c61b176e3994,3163637
d8d7b24d276c8cb0,3091103
d8da10db80131bec,4077451
d910665038efc639,2559934
d945aae53e3e54e6,3955778
d967f0128c323de6,2509290
d9c6f19f958643e9,3953381
da816417a579a0bd,4081475
da97d6c97d09c030,2335781
dab8cfbb6b1db10a,3599515
dc07493a87dc0a6e,4221609
dc0f07928009a127,2335780
dc7927cd622676a7,4713584
dc9572dd6ec74859,3088810
dccb63727f2f5f74,4081024
dd12382f28296f7b,3892462
dd4c16777fb2ccf9,3024389
dd6103dd7127db1d,3165120
dd8aec6de7035943,2335874
ddbe4fa2ea573393,3026114
ddf3e0ea10ea6d8c,3156509
de12bd65e2f46478,2615076
de45aaae23dfa392,3089069
de62052b2ede65ba,2335669
dee294e9717012c2,3153250
def8166ff24bd237,3045737
df05aa15b2d66f57,2431276
df1eb4354d18a906,3025285
df2bf09c99594848,2502604
df2cf66d8c0123db,2499965
df85d6ec3493d120,2951335
e00a3dee329a51f7,3915502
e023fa2e648ea0f1,2504809
e091482fa6648261,2335876
e09dbbd5fe3f0fe2,2479472
e0b0cf71e0d69dd0,4078674
e0f959f65d0406b4,4418541
e1147d3d2dabe1ce,3009717
e1248941344b3288,3949584
e132d47bd9efbbe0,4690549
e13abac8089a801a,4566145
e14b5aa06eea9653,2976752
e17ac6410c8377f4,3152443
e25bcbcdaf6537a1,2502041
e26882820f9e8df5,2534948
e26bd53b751d61d9,4040956
e2b8186b618b00c4,2560087
e2f6b2769aaedd6c,4421246
e375cb5caf4717b6,4816066
e3779ef06e98f185,3113693
e4277e87a789d687,2594871
e45cfa47f504033a,3128086
e4a47b07044ddd72,4038116
e4aaaa34535e32b6,2504567
e4e0f310b3cf23a8,3157943
e5010b1b94ca5755,3099985
e50cd77732d39967,2517085
e51e5cb722bd47a8,2536068
e51ee8ded927fc51,3904457
e51fcd9cd84c0b93,3028712
e5549c82bfb5582d,4705658
e56df3c1d8b4b1cc,2499999
e57fdbea1b828202,2610175
e5c9de15bb58b1c6,2335772
e5ca2bc2451a5956,3111873
e5ecaf884b6da2bc,2500664
e64b96c07d7ce999,3095328
e670f8cc2969a789,2410622
e6c5908910cc26e4,2552406
e70de1859b7ee78e,3021961
e741536153227386,2557320
e7bba7ce4d6c7b07,4030197
e7e01e266a9d4342,4231391
e7f51d9f9e9259e7,3087369
e82d5f54daa85a7e,3902948
e86bc32f5997a8f7,2354208
e872e9a9a902c045,4026490
e8b731feff72294b,3136287
e90a2f22417af68e,4227265
e9213f53ddeca978,2591297
e93b04e308913c2e,3093026
e94085e821bd81de,4348673
e979c76341f19b22,3164050
e99821959a840bb8,4567688
e9a3aeb207578eea,2957596
e9ac7bfb65c25497,2558045
e9bc5748e6a76bb6,4198990
e9e1acc96536bb4f,2497724
ea3dcc417c322064,4038127
ea3ef6206c7907d5,2354196
ea7e5bc78d9de658,4426130
eabf206b162b3b83,3946951
eae431e70064e046,3926500
eae48ff31db420c2,4419372
eae4aec1a5a8ff01,2335792
eb29176b03dfa888,2354218
eb8d8c2a95cfccb8,3114234
ebc1f40e00e0c481,2335727
ebc5af72ad5a28cb,2502592
ebef46976554f975,3150681
ec18eb918121787c,3088809
ec23c1be628d8057,4012408
ec2d13a87d3d9541,2558397
ec34349e7dffcde7,3011878
ecdf14f4f8643d39,2594612
ed2a8cc402173781,4375203
ed73c85164a5f5a4,2487848
ee18ff42063174df,4424020
ee457ef1e1c326c1,2502035
ee4b670e159f4a33,2556797
ee9d73f4fee9cbdd,2335521
eea0274e153256a0,2487733
eebc23626e38f5dc,4295833
eee7dafac7d672b5,2560711
eef9b891edbd4604,2354347
ef1182eb28c17d4e,3039672
ef44e4ea9050f2ea,3611366
efa1f6b42c86793c,3093741
efb96bf3e9ada36f,3151289
efc67b07eed39794,4195518
efd2b3e9bb7965a4,4284909
eff47295daf721a6,2335807
effd9de9937996f8,2501926
f00ac08ab056af5d,4294924
f0264252e191da22,2431252
f046d724d2a84ac5,3039667
f0fad0e9f3b65752,4684018
f0feeb2192937424,3115931
f1175ea3aafbf351,4287236
f12f979b657ab876,2354198
f14cf73e51b29254,4217395
f14f644d41ade29f,4684474
f1b2a4365799c48b,2335750
f1b2aa7853d1ed6e,3088812
f1d64ae34e088832,4421978
f1f9e48a0d150757,2335633
f1fac969a1d70b08,3152929
f215cfbd4ba3c270,3166073
f2688492b9a525a3,2335694
f2925e6db404bf1d,2431258
f29a6350c69f4a33,4065598
f2b6fdb20675b11c,4038110
f2c8ebbeafd45f2b,2335809
f300763147320d12,4698871
f341f9551ba744e2,2499967
f34312c2ccfa0e00,2335716
f3a853544e4413c4,2504949
f41b9f5efc7162d6,4565641
f4c49976c75c5ab2,3022677
f53c1f4ceeed8c08,2512958
f53d4f21d1b5f2dc,3026133
f5431394fb284bb9,2504632
f57a8a52ca401ed9,2335709
f57dd0bfa8c17813,4044058
f5990c11974d8e9c,2488464
f59e9e49ef85b469,2558383
f59f1d3a2ff13edd,2335650
f626118b6da0e020,4815998
f6ad6a1e4d600e0d,4419470
f6bcbd91b114ff58,4687003
f6e5972c9d16c40e,4700271
f70144caea5c4c80,2501401
f703250471acaf96,4251497
f72465a784c1b084,3005099
f7467152fd9f18a2,3170347
f797f0c57a83353e,2560060
f7d73e452b064bf2,4237147
f86cb5f25d545e0e,4088505
f8f1ec513bcfef43,4355664
f8fe2053d73d7bcf,2335489
f95381efb3051d81,2965056
f998f5c102250d6e,4880807
f9a20a17d712ef7c,3102126
f9ab66e67240db7b,4397782
f9ae6914f604aa9f,3113336
f9b200db02b488d9,3949555
f9d0cae37dabfafc,2618069
f9f07bb5a43535ed,2335243
fa6796c55d6c5440,3922557
fa8b9e6b0c2269f8,2354437
fae67903c4fe636b,2592866
fb1538b46877a695,2335806
fb79582c410d049e,3108781
fba03cd6cc28dc41,4011299
fbf0537e420e698e,4237238
fbf0947399d14323,2532871
fc169c387b4b465d,2995167
fc9a9559a05f2704,2504561
fcd448a2fe1a23cc,2552660
fcffee71cff5530e,2335522
fd406a32a6fb3a29,4867356
fd55393021a8c255,2968990
fd87b1bbfcde9d5e,2516143
fdbefee0827e1567,4065639
fdf18227faa596dd,2505262
fe435e440b5de0ff,2486937
fe5a9547479396ab,3028070
fe5ca7ef93c3f6a7,3112021
fe91d254db77a7fc,3020302
fea8acf9bfcf09ec,2614930
feaf00f3373435d6,2951241
fef3d17e27e916e7,2504814
ff2c606c8bc365e3,2556812
ff4c3ab594c7fac3,2516141
ffdeb4fbea09ce75,2512986
ffe9703408fb5964,4897850
c739c2995a275314,4917145
82529ce93cd9a2cf,4875513
3f11fd1751fa83b1,4894925
d8c811df0386d5e8,5068624
148bb103cfbf123e,5068617
b671bdf981ad527d,5068545
036e96c1c12b8a59,5122794
082eba4cd80f736f,5093447
23a6e307077c6ccc,3951294
7b39035fae7268b8,2983499
1abfb658cd4f8533,3012403
49e49b54e5901d0d,2612668
668222c99c5c311d,2558192
338a11d3674eb2d4,2536134
c058823a2595ab09,2558133
5898357a45a73674,2558132
e8efeb9cf33b1941,2951312
c6e6926a81adcd00,2558141
7ca4c3f8aa8bacae,2558143
e8c170a64dc920ac,2558140
56f4b81ec4db61af,2951489
21f2974fd08085e3,2951254
53e533db1b8e9712,2951342
abbc4fc02e0d84b3,2951316
4985113c0928aa62,2951291
1bcaac2d99b90fce,2965133
d2cd7a69cc55e7ed,4397797
7d420039bbfe7c1a,4389085
31bb0772f21cabd8,4895772
f7a7f7118d4b01b6,2335524
d2c55d1d2e67773b,2504246
f77c68bb4be8516d,2569939
2db0c114414d4f06,4045133
016a8d958883167c,4082113
57b10fca4f9c9a7a,3417396
d1528ac5675558b1,3509230
3f11b5d4bd76a6d9,2506570
2b68d9f125d07b42,4227709
fc08099550072fe4,4903365
fe2babf95de24fb1,5088844
c23e3d4875340d8d,2512531
cb6783c39c01d896,2501594
95eb112a85601a0a,2354525
01b39decaf0abf6a,2497958
6506c1d34da9c013,2335659
e0ec3c3b6b611f7e,2335708
20205040232ed0f3,2335677
ca28cdf526d6b6e9,5092398
3bb2dc8e87b10a46,3161786
b0a6124751a56bc4,2494735
c2e3e67b5911bfb7,2556056
813550bc53b15fb0,2504257
33a331684283900f,2431333
cbb682f5fcc44bfc,2504171
4665cbf36b08193b,4022255
88cd34d836b4ebcd,3104765
b9d0fd83bb8a147a,2335469
ece280745f8727b8,2502043
75e5fec9f72910ef,2354336
50d2f0018bcf9eef,2486936
1652f3213655b935,2488849
6da99156486ed6c2,2354104
849c5d9979df5357,4689965
91ea901c458e95dd,3040876
5713c1d2fac539ac,3038389
492b202d2064e7a9,2354533
ad56b3f00ca38dfd,2983500
f2ad06f1007c481a,3088204
69f01b25dfabaf6b,4251918
dea070ed4a2a8281,3045798
52e76bb4b3e852f3,3108772
68d76fd9ecf7431d,2354523
7e47047d0971d566,3005987
dbc17725b887860a,2965138
41f90012b86a11bf,4393207
4f4dac51adc1af4f,2354337
a566371ba2ad7152,2470332
3c0437fbeda06962,2335801
0778f94eb5d588a5,3947131
c268b2cfebccf652,2617539
de75d1c45a39e221,3002028
fea79f9bc8c68769,2553310
